doc_id,title,first_name,last_name,position,document_submitted_type,submitted_date,additional_submitted_date,disclosure_announcement_date,disclosure_start_date,disclosure_end_date,pdf_disclosure_location_url,nacc_id
2546,"",อับดุลฮาลิม,มินซาร์,สมาชิกวุฒิสภา (ส.ว.),กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อับดุลฮาลิม_มินซาร์_สมาชิกวุฒิสภา_(ส.ว.)_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2418
617,ว่าที่ ร.ต.,นพพร,ลีปรีชานนท์,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2023-01-10,,2023-05-02,2023-05-02,2023-10-28,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/นพพร_ลีปรีชานนท์_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_2_พ.ค._2566.pdf,487
620,ว่าที่ พ.ต.,เฉลิม,ปิยะศิริวัฒน์,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-02-27,,2023-05-10,2023-05-10,2023-11-05,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เฉลิม_ปิยะศิริวัฒน์_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_10_พ.ค._2566.pdf,490
2557,"",สุวิทย์,เมษินทรีย์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2022-02-10,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุวิทย์_เมษินทรีย์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_10_ก.พ._2565.pdf,2429
2558,"",สมคิด,จาตุศรีพิทักษ์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2022-02-10,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สมคิด_จาตุศรีพิทักษ์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_10_ก.พ._2565.pdf,2430
2559,"",สนธิรัตน์,สนธิจิรวงศ์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2022-02-10,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สนธิรัตน์_สนธิจิรวงศ์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_10_ก.พ._2565.pdf,2431
2560,"",สุพัฒนพงษ์,พันธ์มีเชาว์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2021-12-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุพัฒนพงษ์_พันธ์มีเชาว์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ธ.ค._2564.pdf,2432
2561,"",พุทธิพงษ์,ปุณณกันต์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2022-02-10,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/พุทธิพงษ์_ปุณณกันต์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_10_ก.พ._2565.pdf,2433
2562,"",ปรีดี,ดาวฉาย,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2021-12-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ปรีดี_ดาวฉาย_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ธ.ค._2564.pdf,2434
2563,"",วีระ,โรจน์พจนรัตน์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/วีระ_โรจน์พจนรัตน์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2435
2564,"",ศิริ,จิระพงษ์พันธ์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ศิริ_จิระพงษ์พันธ์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2436
2565,"",ไพรินทร์,ชูโชติถาวร,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ไพรินทร์_ชูโชติถาวร_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2437
2566,"",ชุติมา,บุณยประภัศร,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ชุติมา_บุณยประภัศร_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2438
2567,"",พิเชฐ,ดุรงคเวโรจน์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/พิเชฐ_ดุรงคเวโรจน์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2439
2568,"",กอบศักดิ์,ภูตระกูล,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/กอบศักดิ์_ภูตระกูล_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2440
2569,"",กฤษฎา,บุญราช,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/กฤษฎา_บุญราช_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2441
2570,"",วิวัฒน์,ศัลยกำธร,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/วิวัฒน์_ศัลยกำธร_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2442
2571,"",สนธิรัตน์,สนธิจิรวงศ์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สนธิรัตน์_สนธิจิรวงศ์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2443
2572,"",ปิยะสกล,สกลสัตยาทร,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ปิยะสกล_สกลสัตยาทร_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2444
2573,"",อภิศักดิ์,ตันติวรวงศ์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อภิศักดิ์_ตันติวรวงศ์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2445
2574,"",อาคม,เติมพิทยาไพสิฐ,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อาคม_เติมพิทยาไพสิฐ_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2446
2575,"",สุวิทย์,เมษินทรีย์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุวิทย์_เมษินทรีย์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2447
2576,"",อุตตม,สาวนายน,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อุตตม_สาวนายน_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2448
2577,"",สุวิทย์,เมษินทรีย์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุวิทย์_เมษินทรีย์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562-2.pdf,2449
2578,"",สนธิรัตน์,สนธิจิรวงศ์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สนธิรัตน์_สนธิจิรวงศ์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562-2.pdf,2450
2579,"",อุตตม,สาวนายน,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อุตตม_สาวนายน_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562-2.pdf,2451
2580,"",ปรีดี,ดาวฉาย,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ปรีดี_ดาวฉาย_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2452
2581,"",ปรีดี,ดาวฉาย,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/ปรีดี_ดาวฉาย_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2453
2582,"",จัตุมงคล,โสณกุล,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/จัตุมงคล_โสณกุล_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2454
2584,"",กนกวรรณ,วิลาวัลย์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/กนกวรรณ_วิลาวัลย์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2456
2585,"",นิพนธ์,บุญญามณี,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/นิพนธ์_บุญญามณี_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2457
2586,"",อุตตม,สาวนายน,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อุตตม_สาวนายน_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2458
2587,"",สุพัฒนพงษ์,พันธ์มีเชาว์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุพัฒนพงษ์_พันธ์มีเชาว์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2459
2588,"",สุพัฒนพงษ์,พันธ์มีเชาว์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุพัฒนพงษ์_พันธ์มีเชาว์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562-2.pdf,2460
2589,"",สนธิรัตน์,สนธิจิรวงศ์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สนธิรัตน์_สนธิจิรวงศ์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2461
2590,"",สมคิด,จาตุศรีพิทักษ์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สมคิด_จาตุศรีพิทักษ์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2462
2591,"",สุวิทย์,เมษินทรีย์,รัฐมนตรี,กรณีพ้นจากตำแหน่ง,,,2020-11-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/สุวิทย์_เมษินทรีย์_รัฐมนตรี_กรณีพ้นจากตำแหน่ง_15_พ.ย._2563.pdf,2463
2592,"",มนัญญา,ไทยเศรษฐ์,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/มนัญญา_ไทยเศรษฐ์_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2464
2593,"",พิพัฒน์,รัชกิจประการ,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/พิพัฒน์_รัชกิจประการ_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2465
2594,"",อิทธิพล,คุณปลื้ม,รัฐมนตรี,กรณีเข้ารับตำแหน่ง,,,2019-10-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf_google_drive/อิทธิพล_คุณปลื้ม_รัฐมนตรี_กรณีเข้ารับตำแหน่ง_15_ต.ค._2562.pdf,2466
2595,"",ศิลปสวย,ระวีแสงสูรย์,ปลัดกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-01-13,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ศิลปสวย_ระวีแสงสูรย์_ปลัดกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_13_ม.ค._2565.pdf,2467
2596,"",ชาติชาย,ศรีวรขาน,ผู้บัญชาการทหารสูงสุด,กรณีพ้นจากตำแหน่ง,,,2022-01-08,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ชาติชาย_ศรีวรขาน_ผู้บัญชาการทหารสูงสุด_กรณีพ้นจากตำแหน่ง_08_ม.ค._2565.pdf,2468
2597,"",เกรียงยศ,สุดลาภา,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/เกรียงยศ_สุดลาภา_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,2469
2598,"",โสภณ,พิสุทธิวงษ์,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/โสภณ_พิสุทธิวงษ์_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,2470
2599,"",อัศวิน,ขวัญเมือง,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/อัศวิน_ขวัญเมือง_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,2471
2600,"",สกลธี,ภัททิยกุล,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/สกลธี_ภัททิยกุล_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,2472
2601,"",ศานนท์,หวังสร้างบุญ,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ศานนท์_หวังสร้างบุญ_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2473
2602,"",ศักดิ์ชัย,บุญมา,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีพ้นจากตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ศักดิ์ชัย_บุญมา_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีพ้นจากตำแหน่ง_15_ส.ค._2565.pdf,2474
2603,"",ทวิดา,กมลเวชช,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ทวิดา_กมลเวชช_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2475
2604,"",จักกพันธุ์,ผิวงาม,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/จักกพันธุ์_ผิวงาม_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2476
2605,"",ชัชชาติ,สิทธิพันธุ์,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ชัชชาติ_สิทธิพันธุ์_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2477
2606,"",วิศณุ,ทรัพย์สมพล,ผู้บริหารท้องถิ่นกรุงเทพมหานคร,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/วิศณุ_ทรัพย์สมพล_ผู้บริหารท้องถิ่นกรุงเทพมหานคร_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2478
2607,"",นภดล,เทพพิทักษ์,ตุลาการศาลรัฐธรรมนูญ,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/นภดล_เทพพิทักษ์_ตุลาการศาลรัฐธรรมนูญ_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2479
2608,"",อุดมศักดิ์,นิติมนตรี,ตุลาการศาลรัฐธรรมนูญ,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/อุดมศักดิ์_นิติมนตรี_ตุลาการศาลรัฐธรรมนูญ_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2480
2609,"",บรรจงศักดิ์,วงศ์ปราชญ์,ตุลาการศาลรัฐธรรมนูญ,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/บรรจงศักดิ์_วงศ์ปราชญ์_ตุลาการศาลรัฐธรรมนูญ_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2481
2610,"",วิรุฬห์,แสงเทียน,ตุลาการศาลรัฐธรรมนูญ,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/วิรุฬห์_แสงเทียน_ตุลาการศาลรัฐธรรมนูญ_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2482
2611,"",บุญส่ง,กุลบุปผา,ตุลาการศาลรัฐธรรมนูญ,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/บุญส่ง_กุลบุปผา_ตุลาการศาลรัฐธรรมนูญ_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2483
2612,"",จรัญ,ภักดีธนากุล,ตุลาการศาลรัฐธรรมนูญ,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/จรัญ_ภักดีธนากุล_ตุลาการศาลรัฐธรรมนูญ_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2484
2613,"",อุดม,สิทธิวิรัชธรรม,ตุลาการศาลรัฐธรรมนูญ,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/อุดม_สิทธิวิรัชธรรม_ตุลาการศาลรัฐธรรมนูญ_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2485
2614,"",นุรักษ์,มาประณีต,ตุลาการศาลรัฐธรรมนูญ,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/นุรักษ์_มาประณีต_ตุลาการศาลรัฐธรรมนูญ_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2486
2615,"",จิรนิติ,หะวานนท์,ตุลาการศาลรัฐธรรมนูญ,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/จิรนิติ_หะวานนท์_ตุลาการศาลรัฐธรรมนูญ_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2487
2616,"",ชัช,ชลวร,ตุลาการศาลรัฐธรรมนูญ,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ชัช_ชลวร_ตุลาการศาลรัฐธรรมนูญ_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2488
2617,"",กรีป,กฤตธีรานนท์,ผู้ตรวจการแผ่นดิน,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/กรีป_กฤตธีรานนท์_ผู้ตรวจการแผ่นดิน_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2489
2618,"",ทรงศัก,สายเชื้อ,ผู้ตรวจการแผ่นดิน,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/ทรงศัก_สายเชื้อ_ผู้ตรวจการแผ่นดิน_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2490
2619,"",บูรณ์,ฐาปนดุลย์,ผู้ตรวจการแผ่นดิน,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/บูรณ์_ฐาปนดุลย์_ผู้ตรวจการแผ่นดิน_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2491
2620,"",วิทวัส,รชตะนันทน์,ผู้ตรวจการแผ่นดิน,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/วิทวัส_รชตะนันทน์_ผู้ตรวจการแผ่นดิน_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2492
2621,"",อิสสรีย์,หรรษาจรูญโรจน์,ผู้ตรวจการแผ่นดิน,กรณีเข้ารับตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/อิสสรีย์_หรรษาจรูญโรจน์_ผู้ตรวจการแผ่นดิน_กรณีเข้ารับตำแหน่ง_14_ก.ย._2564.pdf,2493
2622,"",รักษเกขา,แฉ่ฉาย,ผู้ตรวจการแผ่นดิน,กรณีพ้นจากตำแหน่ง,,,2021-09-14,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/รักษเกขา_แฉ่ฉาย_ผู้ตรวจการแผ่นดิน_กรณีพ้นจากตำแหน่ง_14_ก.ย._2564.pdf,2494
2623,"",พิทักษ์พล,บุณยมาลิก,เลขาธิการคณะกรรมการสิทธิมนุษยชนแห่งชาติ,กรณีเข้ารับตำแหน่ง,,,2022-05-20,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/พิทักษ์พล_บุณยมาลิก_เลขาธิการคณะกรรมการสิทธิมนุษยชนแห่งชาติ_กรณีเข้ารับตำแหน่ง_20_พ.ค._2565.pdf,2495
2624,"",บุญเกื้อ,สมนึก,เลขาธิการคณะกรรมการสิทธิมนุษยชนแห่งชาติ,กรณีพ้นจากตำแหน่ง,,,2022-05-20,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/บุญเกื้อ_สมนึก_เลขาธิการคณะกรรมการสิทธิมนุษยชนแห่งชาติ_กรณีพ้นจากตำแหน่ง_20_พ.ค._2565.pdf,2496
2625,"",นัฑ,ผาสุข,ผู้ซึ่งดำรงตำแหน่งเทียบเท่าตามที่คณะกรรมการกำหนด,กรณีพ้นจากตำแหน่ง,,,2022-03-12,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/นัฑ_ผาสุข_ผู้ซึ่งดำรงตำแหน่งเทียบเท่าตามที่คณะกรรมการกำหนด_กรณีพ้นจากตำแหน่ง_12_มี.ค._2565.pdf,2497
2626,"",นภาภรณ์,ใจสัจจะ,ผู้ซึ่งดำรงตำแหน่งเทียบเท่าตามที่คณะกรรมการกำหนด,กรณีเข้ารับตำแหน่ง,,,2022-03-12,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/นภาภรณ์_ใจสัจจะ_ผู้ซึ่งดำรงตำแหน่งเทียบเท่าตามที่คณะกรรมการกำหนด_กรณีเข้ารับตำแหน่ง_12_มี.ค._2565.pdf,2498
2627,"",นิวัติไชย,เกษมมงคล,เลขาธิการคณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,กรณีเข้ารับตำแหน่ง,,,2022-08-15,,,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/type1/นิวัติไชย_เกษมมงคล_เลขาธิการคณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ_กรณีเข้ารับตำแหน่ง_15_ส.ค._2565.pdf,2499
